id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
841509618243975205,Bondi Luxe,504223937,Victoria,,Waverley,-33.893271,151.2526404,Entire home/apt,570,90,1,2023-08-13,0.08,1,355,0,PID-STRA-51040
841534414091063675,Stay on Darling Room 1,109593366,Shiba,,Leichhardt,-33.85739876642763,151.18393963679947,Private room,200,1,0,,,3,360,0,Exempt
841563640714257569,Stay on Darling Room 2,109593366,Shiba,,Leichhardt,-33.859089973772036,151.184159954127,Private room,200,1,0,,,3,361,0,Exempt
841566790510929930,Stay on Darling Room 3,109593366,Shiba,,Leichhardt,-33.85937633577524,151.18568282396137,Private room,150,1,3,2023-04-20,0.17,3,363,0,Exempt
841575632012841981,Crows Nest Comfort: Modern 1 Bedroom Apartment,15739069,Apartment Service,,North Sydney,-33.82480006902949,151.20042532262943,Entire home/apt,148,15,2,2023-10-06,0.17,112,18,2,PID-STRA-49261
841594314056868068,Tranquil location,152563562,Darryl,,Penrith,-33.7858464,150.6600379,Private room,197,90,0,,,1,365,0,PID-STRA-49334
841601842517712195,The Garden Retreat,2450066,Hotelesque,,Waverley,-33.8954689,151.2503029,Entire home/apt,230,5,9,2024-06-16,0.60,107,134,8,PID-STRA-48603
841802196676985195,"Quiet oasis near city, airport, train, shops, eat",231862215,Eddie,,Sydney,-33.9058529555956,151.184178556582,Entire home/apt,314,2,19,2024-08-12,1.36,2,131,17,PID-STRA-52195
842020622359905891,Private en suite,53530531,Darto,,Botany Bay,-33.92289,151.19576,Private room,140,1,56,2024-08-25,3.16,6,314,43,PID-STRA-46019
842128439795742522,Bursting with Summertime - Stylish Coogee Pad,11312841,Kim,,Randwick,-33.92633724110362,151.25642143951688,Entire home/apt,349,3,28,2024-07-08,1.57,1,96,17,PID-STRA-49502
842168320080235522,The White House,3046924,Contemporary Hotels,,Pittwater,-33.61307751464236,151.33071755852833,Entire home/apt,1923,1,2,2024-06-11,0.25,65,345,2,PID-STRA-23375
842176340294655309,Sweet double room,202112801,Vivian,,Canada Bay,-33.84966786826754,151.08671985826172,Private room,91,1,12,2024-03-31,0.67,31,365,10,PID-STRA-21723
854298297643604091,Charming 3-bed Cottage with a Courtyard,279001183,MadeComfy,,Leichhardt,-33.85654686044802,151.1794817742914,Entire home/apt,350,3,26,2024-09-01,1.51,200,330,13,PID-STRA-50234
854562719520237306,"Peaceful, Spacious, Inner West Lodging",494417301,Auditi,,Canterbury,-33.90541,151.13349,Private room,145,1,4,2024-03-08,0.57,1,60,4,Exempt
854590209473155639,Beachside gem,506937465,Robyn,,Warringah,-33.75219637233499,151.2933352991374,Entire home/apt,290,1,7,2024-01-29,0.82,1,246,7,PID-STRA-60473
854594749195323665,Scenic Green Skyline view2BRclose to OlympicPark,141120722,Aqua,,Auburn,-33.8274648,151.0770486,Entire home/apt,199,2,10,2024-08-15,0.68,8,318,6,PID-STRA-50248
854608274773864628,Mackeral Beach Cottage by TCC,100552972,The Curated Collection,,Pittwater,-33.5901699,151.3005407,Entire home/apt,959,1,0,,,36,353,0,PID-STRA-50192
854616829297300749,Mackeral Beach Cottage + Cabin by TCC,100552972,The Curated Collection,,Pittwater,-33.5901699,151.3005407,Entire home/apt,1198,1,1,2023-11-05,0.10,36,330,1,PID-STRA-50192
854665138955288839,Ultimate 5 Star Luxury with Nature,217377072,Rasedul,,Camden,-34.06871809169453,150.7186297161474,Entire home/apt,,2,33,2024-09-01,2.28,1,0,17,PID-STRA-51483
854722277181158458,City Mansion 3 Bath 2 Kitchen AC,6875353,Nathan,,Sydney,-33.87967722371796,151.21133881964963,Entire home/apt,,1,0,,,8,0,0,PID-STRA-13763
854769324255762367,Cocos Apartment at Palm View Collective,506529807,Palm View,,Sydney,-33.86928183248819,151.22768592975527,Entire home/apt,563,2,44,2024-08-29,2.86,4,326,33,Exempt
854807337000333258,City view designed apt in Bondi,169795871,Charlotte,,Waverley,-33.890142657436456,151.246008170801,Entire home/apt,300,2,8,2024-04-11,0.63,23,76,7,PID-STRA-50154
854831212015786668,Wahroonga / Hornsby Town House,57590697,Jesse,,Hornsby,-33.7043686,151.1153961,Private room,495,7,0,,,1,358,0,PID-STRA-50255
855169105528886946,Darlo Den,461421963,William & Angie,,Sydney,-33.87761216923539,151.22085428773195,Entire home/apt,229,90,49,2024-08-29,2.83,1,92,34,PID-STRA-50261
855184244809073282,409 Own a privacy in double bed,427624676,LeHang,,Fairfield,-33.8654966,150.9558939,Private room,47,1,32,2024-08-13,1.82,33,357,15,Exempt
855227559545858266,"Home Stay & Pet Friendly, Austral",97755406,Sammy,,Liverpool,-33.924879266495914,150.8232718746395,Private room,110,2,14,2024-07-15,0.86,1,365,9,PID-STRA-50499
855252577330139186,River Run ~ Ideal for the corporate traveller,45882650,Riannon,,Penrith,-33.75582377605819,150.66332395387386,Entire home/apt,189,2,15,2024-07-15,0.90,4,122,8,PID-STRA-5010
855462623429031083,Cosy Heritage Cottage,506646022,Myrtle,,North Sydney,-33.832105475051016,151.2059723702806,Entire home/apt,211,5,8,2024-07-29,0.50,12,314,6,Exempt
855537485942027918,New Studio in Lidcombe,507102069,Alex,,Auburn,-33.85695689036936,151.0577389864983,Entire home/apt,129,1,104,2024-08-30,6.00,1,121,68,PID-STRA-50339
855859515813320688,Sydney CBD — 1 BR | 4mins to train station!,407392360,Furnished Properties,,Sydney,-33.87701799633548,151.21119342644567,Entire home/apt,,30,2,2023-12-08,0.12,59,3,1,PID-STRA-50031
855913257084117505,Luxico Bondi Pool Oasis (Heated Pool),174307905,Luxico,,Waverley,-33.88463919222144,151.2731888497327,Entire home/apt,,1,0,,,22,132,0,PID-STRA-40703
855934815055570533,The Strand Hotel - O1 Room,452958002,Public,,Sydney,-33.87467224309545,151.21357315506884,Private room,222,1,28,2024-05-04,1.63,7,217,8,Exempt
855942494931699561,The Strand Hotel - Petite Room,452958002,Public,,Sydney,-33.8742196,151.2147022,Private room,245,1,166,2024-08-25,9.56,7,255,61,Exempt
855946964533639577,Homey Heritage Cottage,506646022,Myrtle,,North Sydney,-33.832305972113545,151.20607573785765,Entire home/apt,285,5,7,2024-04-21,0.46,12,313,4,Exempt
855947250797093636,The Strand Hotel - Petite+,452958002,Public,,Sydney,-33.8742196,151.2147022,Private room,305,1,26,2024-08-26,1.51,7,272,18,Exempt
855955463932830222,The Strand Hotel - De Luxe,452958002,Public,,Sydney,-33.87474589602185,151.21566972492357,Private room,369,1,14,2024-08-04,1.11,7,294,13,Exempt
855961748305097032,Scandi-style Apartment in the Lower North Shore,166710960,Emily,,North Sydney,-33.82159787929078,151.21742280220607,Entire home/apt,157,2,23,2024-08-17,1.33,2,152,18,PID-STRA-50300
855976655808854323,Darlinghurst Dream: 2 Bedroom - Francis St,15739069,Apartment Service,,Sydney,-33.87506440861392,151.2140913496471,Entire home/apt,210,90,0,,,112,142,0,PID-STRA-50159
856007261640021682,Harbour Bridge & Opera House Views,23993416,Chiara,,North Sydney,-33.848800626725264,151.20451209649445,Entire home/apt,293,1,27,2024-07-19,1.62,1,94,20,PID-STRA-49487
856048519432127400,Little bear’s home,438082665,Serena,,Sydney,-33.90518258014568,151.21265476815458,Private room,186,7,0,,,1,89,0,Exempt
832967682609675188,Swinging Room with Park Views,14573210,Alexander,,Sydney,-33.890194274253496,151.2053927166609,Private room,,1,7,2023-12-17,0.43,14,0,4,PID-STRA-47203
833068005506135758,Vaucluse residence with harbour view,502413062,Maian,,Woollahra,-33.8594974,151.2731013,Entire home/apt,8000,90,0,,,1,365,0,PID-STRA-48910
833084837414816961,Enmore/Newtown Home,164922674,Young,,Marrickville,-33.89771684413865,151.17406081209273,Private room,85,1,27,2024-04-01,1.45,3,360,8,PID-STRA-49030
833138486429796173,KozyGuru | The Ponds | Nearly New Cheerful Holiday House with Extra Entertainment Space,102664004,Megan,,Blacktown,-33.700252970005835,150.90164777460097,Entire home/apt,269,3,24,2024-08-17,1.30,34,15,13,PID-STRA-49031
833414542921202083,Chateau Emily - Western Sydney,39500384,Ken,,Blacktown,-33.7797452,150.8274728,Entire home/apt,331,5,0,,,1,362,0,PID-STRA-51596
833564040039083794,Newly setup home w view near Canterbury hospital,301753450,Tim,,Canterbury,-33.920303034136964,151.09757055568045,Entire home/apt,265,2,7,2024-07-22,0.42,101,84,5,Exempt
833608158467877125,2brs +study free parking gym swimming pool,147726855,Jiupeng,,Parramatta,-33.78087,151.07174,Entire home/apt,205,90,0,,,6,180,0,
833657944305536296,The Wylde: Relaxed Boutique Living by Lizzie Bay,270132187,Ween,,Sydney,-33.866645,151.2251572,Entire home/apt,142,2,22,2024-05-26,1.28,46,285,16,PID-STRA-49728
833788846983631848,Cosmopolitan Heights,7409213,L'Abode Accommodation Specialist,,Sydney,-33.86829,151.20583,Entire home/apt,225,1,22,2024-06-08,1.35,160,278,11,PID-STRA-48986
833792216088760653,Urban Escape Glebe,7409213,L'Abode Accommodation Specialist,,Sydney,-33.87728585976481,151.18946366383003,Entire home/apt,324,1,14,2024-02-26,0.86,160,331,10,PID-STRA-45427
834474248050654293,Good View Top floor 3 Bedrooms,1428739,Hengjin,,Liverpool,-33.931921949447705,150.91281578199653,Entire home/apt,135,1,3,2023-05-06,0.17,13,332,0,PID-STRA-41992
834547964886423606,Tranquil 3 Bedroom Garden Apt,137452129,Paul,,Manly,-33.7930766,151.2698364,Entire home/apt,400,90,1,2023-04-13,0.06,1,189,0,PID-STRA-49101
834836244614273819,Cute 2 Bedroom Apt Kensington,58909096,Jeff,,Randwick,-33.905862992971485,151.22507671340975,Entire home/apt,199,2,53,2024-08-23,2.88,4,81,27,PID-STRA-49037
835059013897147334,Master private bedroom Kingsford close to UNSW,35734357,Jacob,,Randwick,-33.92529994889922,151.2332775479287,Private room,100,3,9,2024-09-02,0.49,3,146,5,PID-STRA-44017
835127226152219191,Calm away from home - guest room (near Manly),24824176,Beth,,Warringah,-33.77087,151.26283,Private room,,3,19,2024-02-15,1.03,3,0,10,PID-STRA-37172
835144563299644936,Spacious home (near Manly): 4 double rooms,24824176,Beth,,Warringah,-33.77171406711245,151.26464556074478,Entire home/apt,,7,4,2024-02-26,0.35,3,0,4,PID-STRA-37172
835166100638386251,Parramatta CBD single room with gym and swimming,115137568,Draga,,Parramatta,-33.80831197362079,151.00598720219355,Private room,94,2,13,2024-07-18,0.71,6,146,10,PID-STRA-35136
835229944622248449,Bungalow by the bay,493677340,Alex,,Woollahra,-33.8719411,151.2724426,Entire home/apt,400,2,7,2024-03-03,0.41,1,195,4,PID-STRA-49125
835231914323443695,Bondi Surf,217507442,William,,Waverley,-33.8870769,151.2836068,Entire home/apt,415,3,21,2024-08-12,1.17,1,270,17,PID-STRA-49349
835469231878799511,Mosman Bay Magic: Harbourview Studio with Rooftop,347608321,Calyn,,Mosman,-33.8400317,151.2337739,Entire home/apt,117,2,32,2024-07-18,2.09,12,310,26,PID-STRA-47695
835618572821085924,Newly renovated - water views - 30m from beach,124549196,Mike And Amy,,Manly,-33.8007758,151.2872126,Entire home/apt,450,5,15,2024-09-01,0.89,1,180,6,PID-STRA-50327
835626462534027406,2-Bedroom Coastal House with Backyard & BBQ,481193320,Jaime,,Waverley,-33.88167089789268,151.27896742698366,Entire home/apt,500,90,0,,,15,172,0,PID-STRA-49036
835651701176554763,"2 BR Apt Free 5G Wi-Fi, Close to the station",502959855,Sony,,Bankstown,-33.918596,151.0374017,Entire home/apt,200,3,23,2024-08-09,1.30,1,83,15,PID-STRA-49119
835681714633389548,Prime locale 3 Bed Artists Home by Surry Hills,3723223,Jules And Jimmy,,Sydney,-33.892791309905135,151.21574404954447,Entire home/apt,242,3,43,2024-08-21,2.39,45,59,25,PID-STRA-20903
835685131909373938,15 min Walk to Bondi Beach,484007325,Bernardo,,Waverley,-33.891488609280195,151.2532934434986,Private room,220,1,2,2023-06-04,0.13,1,364,0,Exempt
835685204818195187,Family friendly home and garden,22709347,Alison,,Warringah,-33.7568227,151.2619563,Entire home/apt,300,5,11,2024-08-26,0.60,1,49,6,PID-STRA-49132
835799150121643544,Frida’s Woollahra,138118796,Elise,,Woollahra,-33.887425274573474,151.24398606841547,Entire home/apt,350,3,30,2024-08-23,1.70,1,69,18,PID-STRA-49138
835883585279898281,Bondi Oceanview Escape,444663044,Short Term Accommodation Management,,Waverley,-33.884225229268914,151.28370070192616,Entire home/apt,237,3,11,2024-01-11,0.62,10,141,5,PID-STRA-49395
836061279099121129,Aircabin - Wentworth Point - Stylish Cozy - 2 Beds,484473459,AirCabin,,Auburn,-33.825828884428105,151.0771974467752,Entire home/apt,249,2,25,2024-08-03,1.44,51,55,14,PID-STRA-49052
836106040469173832,Cove House Tama,10982120,Nina,,Waverley,-33.89689203250648,151.2431143172735,Entire home/apt,6325,3,0,,,6,290,0,PID-STRA-50718
836446225246493798,The mini New-Yorker,223396080,Mario,,Sydney,-33.87574,151.2255889,Entire home/apt,140,2,20,2024-05-05,1.17,3,163,18,Exempt
837111278813590884,Cammeray Comfort: Experience Modern Luxury,15739069,Apartment Service,,North Sydney,-33.8183105,151.2154123,Entire home/apt,382,15,2,2024-04-03,0.19,112,143,2,PID-STRA-49362
837195320426679829,Wonder View - Manly Beach Gem! x1 parking,167982540,Sofia,,Manly,-33.7963135,151.2864861,Entire home/apt,295,2,54,2024-08-28,3.92,6,207,47,PID-STRA-54207
837213464830388657,The Beach House - 5 mins walk from Beach,74870553,Tom,,Manly,-33.78860294545686,151.28176764279863,Entire home/apt,1250,90,0,,,1,31,0,PID-STRA-49624
837280736639161077,Birchgrove Family Home,438859699,Courtney,,Leichhardt,-33.852212679894784,151.18213566627045,Entire home/apt,1200,5,0,,,1,208,0,PID-STRA-49281
837299213742803751,"Hamptons style, 3 bedroom house with pool!",88845599,Claire,,Randwick,-33.92748382669167,151.23907750125633,Entire home/apt,557,2,6,2024-04-01,0.46,1,335,3,PID-STRA-44587
837306497854232431,The Resort House - Bundeena,41358564,Lee,,Sutherland Shire,-34.08089643117061,151.1549384866813,Entire home/apt,1200,2,16,2024-06-10,1.41,2,315,16,PID-STRA-49371
837502046761486433,"Cute & Cosy - Walk to City, Harbour and Museum",503348973,Doma Homes,,Sydney,-33.871187335643874,151.21829708511248,Entire home/apt,150,1,84,2024-07-20,4.66,1,182,48,Exempt
837687612290960983,Villa Aix Newport,115428485,Eliza,,Pittwater,-33.65234758512614,151.315230202142,Entire home/apt,2350,2,13,2024-03-25,0.76,1,319,12,PID-STRA-33725
837816464278735863,Modern & Bright~ Walk to Beach ~ Balcony ~ Parking,78041375,Nina,,Rockdale,-33.97861242121354,151.1384751572362,Entire home/apt,251,2,44,2024-08-19,2.39,2,69,31,Exempt
837876647270269219,Annie’s granny flat,28142411,Ann,,The Hills Shire,-33.77218559748842,151.02147318426802,Entire home/apt,130,1,53,2024-07-28,2.97,1,58,21,PID-STRA-49259
837908583715975192,"Stylish Master Bedroom with Garden View, Annandale",148225730,Nicholas,,Leichhardt,-33.8791617,151.1713517,Private room,95,2,46,2024-08-07,2.54,2,319,31,PID-STRA-49091
837922655114024884,Little Gem in Potts Point,414387552,Mete,,Sydney,-33.87265257800184,151.223588987744,Entire home/apt,590,1,1,2023-03-07,0.05,1,362,0,Exempt
837966574416829055,Eggie's Nest - Luxurious City Apartment,491253278,David,,Sydney,-33.87544,151.18273,Entire home/apt,288,1,31,2024-08-27,1.73,3,119,26,PID-STRA-46200
837966686136171862,Eggie's Nest - Luxury City Apartment,491253278,David,,Sydney,-33.87576932614265,151.18263886186293,Entire home/apt,288,1,16,2024-08-18,0.94,3,121,14,PID-STRA-46200
838083423098644601,Relax2-near the train station,224220887,Min,,Bankstown,-33.94780770294604,151.01878328481757,Private room,70,1,12,2024-08-11,0.65,3,365,8,Exempt
838088848094644686,Private Room in Modern Lane Cove Home,503484853,Alex,,Lane Cove,-33.81425979999999,151.1612801,Private room,120,1,0,,,1,90,0,
838215213603182546,Art Deco Apartment Meters Away From The Beach,279001183,MadeComfy,,Manly,-33.79834542518385,151.28382840999782,Entire home/apt,316,3,12,2024-04-28,0.67,200,349,8,PID-STRA-37517
838474326526996936,Stylish one bedroom Barangaroo Park apartment plus,108083073,Urban Stays,,Sydney,-33.85695206369957,151.2028432639063,Entire home/apt,211,4,32,2024-08-20,2.00,57,288,23,PID-STRA-41508
838571624166621170,Surfview by TCC,100552972,The Curated Collection,,Pittwater,-33.6057349,151.3315698,Entire home/apt,2204,1,0,,,36,340,0,PID-STRA-48660
838735932159936511,Holiday Home Near the Beach,503627271,Gemma,,Warringah,-33.74211847074775,151.2892310321331,Entire home/apt,306,2,51,2024-09-01,2.95,1,34,39,PID-STRA-49339
838801362335090458,Charming Tiny Studio in Paddington,5148333,Alena,,Woollahra,-33.8815669,151.2222593,Entire home/apt,133,1,92,2024-08-23,5.05,1,56,63,PID-STRA-49381
838849783210847586,The OperaBridge view,371710257,Itana,,North Sydney,-33.85137,151.21727,Entire home/apt,,3,77,2024-07-31,4.34,2,0,51,PID-STRA-49575
839150905732727174,Dreamland/Rousehill /Spacious 4BR House/wifi,489404570,Cynthia,,Blacktown,-33.68826,150.91212,Entire home/apt,178,2,35,2024-09-02,1.96,2,102,30,PID-STRA-48967
839273324445081792,Apartment w/ Views in Woollahra,7077682,Tanisha,,Woollahra,-33.88998145994087,151.25313553215568,Entire home/apt,450,3,5,2024-02-25,0.44,1,147,5,PID-STRA-49681
845892680947580688,Artistic Terrace Flair meets the Coolest Locale,185783910,Annie,,Sydney,-33.89438913703963,151.2121485062878,Entire home/apt,200,2,25,2024-07-27,1.40,52,117,18,PID-STRA-49154
845936595986381722,Bondi Beach Sunrise,2450066,Hotelesque,,Waverley,-33.8893558,151.2759067,Entire home/apt,447,5,7,2024-07-29,0.43,107,135,5,PID-STRA-49422
845977275219873014,1 bed apt Meadowbank Station,4860812,Kirrili,,Ryde,-33.81324,151.08791,Entire home/apt,125,2,39,2024-08-10,2.20,1,131,20,PID-STRA-49889
846459391703566883,Two bedroom apartment near the beach in Freshwater,249356137,Ada,,Warringah,-33.7753,151.28745,Entire home/apt,220,2,8,2024-04-07,0.46,1,217,5,PID-STRA-50100
846539813217293640,Awesome Aussie Beach Cottage,4420304,Jo,,Pittwater,-33.672969919893795,151.31092105948272,Entire home/apt,211,2,11,2024-07-19,0.96,2,176,11,PID-STRA-35343
846546720290505327,The Arc Bondi Beach,505272961,Sol,,Waverley,-33.88595,151.26803,Entire home/apt,934,7,46,2024-08-29,2.55,3,213,35,PID-STRA-39522
846626367376751550,A Spacious Private Room,489066708,Liu,,Canterbury,-33.938750979171466,151.0988899283748,Private room,98,1,5,2024-02-26,0.28,8,118,2,PID-STRA-45256
846673486742624500,Stylish heritage home The Rocks,225294487,Steph And Patrick,,Sydney,-33.86034687577857,151.206524215553,Entire home/apt,623,3,29,2024-08-25,1.78,12,132,19,PID-STRA-38557
846679456282803761,North Shore Convenient & Spacious 2BR at Roseville,337363892,AirPillows,,Ku-Ring-Gai,-33.78608321602703,151.18112125250627,Entire home/apt,220,2,4,2023-11-09,0.24,19,91,2,Exempt
846941851557035322,Traditional 2-Bed Terrace House in Millers Point,279001183,MadeComfy,,Sydney,-33.85825766989543,151.2041658112442,Entire home/apt,300,3,29,2024-06-19,1.61,200,67,18,PID-STRA-49815
847025637229461529,Leafy tranquil 2 bed 2 bath with spa and gym,135481672,Amir,,Ku-Ring-Gai,-33.72803019734676,151.16707521355514,Entire home/apt,190,1,0,,,2,61,0,Exempt
847234740062793307,The Place Where The Fun Shines-Private Living Room,485011617,Lulu And Dan,,Auburn,-33.84762666692269,151.07237190856347,Shared room,114,1,31,2024-07-14,1.79,1,354,17,PID-STRA-49948
847284469824005771,Three Bedroom Home in the Heart of Bondi Junction,16026854,Tracey McArdle Exclusive Properties,,Waverley,-33.89390165324355,151.24338608672647,Entire home/apt,540,5,1,2023-07-09,0.07,53,114,0,PID-STRA-49829
847288674607972837,Bondi Breeze,2450066,Hotelesque,,Waverley,-33.889146,151.275832,Entire home/apt,450,5,8,2024-02-24,0.47,107,187,3,PID-STRA-49423
847427891749545086,Garden Oasis Sydenham,7409213,L'Abode Accommodation Specialist,,Marrickville,-33.91625126217517,151.1691158762551,Entire home/apt,276,90,20,2024-02-23,1.18,160,277,13,PID-STRA-38427
847578372413207140,Ultimate location at Bondi Beach,37325852,Anton,,Waverley,-33.888477143308535,151.27820748835802,Entire home/apt,214,2,114,2024-09-02,6.91,1,250,83,PID-STRA-50867
847584487040315848,Beach Serenity 1,495565511,Sue,,Rockdale,-33.9654021686955,151.1487455513144,Entire home/apt,120,3,40,2024-09-02,4.00,4,291,40,Exempt
847589476342787634,Beachside apartment,27341724,Chris,,Randwick,-33.9239533575853,151.2507714059267,Entire home/apt,166,1,44,2024-08-12,2.54,2,8,27,PID-STRA-42601
847643218502348113,Bronte Haven: A Coastal Family Oasis,185783910,Annie,,Waverley,-33.90907217770402,151.26318101454282,Entire home/apt,357,1,29,2024-08-10,1.64,52,315,19,PID-STRA-49846
847663974521925121,Cozy & Comfortable 1 bed Apt with study FreeP,452931721,Squirrel,,Botany Bay,-33.9522275,151.2033459,Entire home/apt,143,12,16,2024-07-20,0.91,20,90,13,Exempt
847986643839541584,Water And Waves,3046924,Contemporary Hotels,,Pittwater,-33.59640784690624,151.320900861101,Entire home/apt,1198,1,0,,,65,306,0,PID-STRA-23331
848114485930000954,Palm Beach Oasis,3046924,Contemporary Hotels,,Pittwater,-33.60606262090977,151.33192935285916,Entire home/apt,2044,1,0,,,65,365,0,PID-STRA-23351
848175231132186671,BONDI OASIS by The Scout Group,43736801,The Scout Group,,Waverley,-33.887866,151.2682837,Entire home/apt,770,90,1,2023-07-15,0.07,5,148,0,PID-STRA-49767
848216152391781048,Luxurious Coastal Living between Bondi & Tamarama,167072223,First Hand,,Waverley,-33.89698207240845,151.27153030891245,Entire home/apt,1168,30,0,,,15,0,0,PID-STRA-49914
848380152094134116,Rebecca's Place - A cosy home in Tempe,6052560,Rebecca,,Marrickville,-33.92525706554528,151.16155616560673,Entire home/apt,165,28,0,,,1,173,0,PID-STRA-64185
848642943200395676,Waverton Village Heights,73511490,Uptown,,North Sydney,-33.8377505,151.1970685,Entire home/apt,294,1,20,2024-07-21,1.14,16,340,12,PID-STRA-49166
848672585460089511,Cosy Stays@ Sydney Harbour |Pool|Views|Parking,258055539,Alexi Stays,,North Sydney,-33.8478791,151.2056933,Entire home/apt,261,3,60,2024-09-02,3.42,46,97,45,Exempt
848740613193737762,Stonehouse,3046924,Contemporary Hotels,,Pittwater,-33.6439962,151.3210946,Entire home/apt,,90,0,,,65,353,0,PID-STRA-26203
848769656501899657,Light filled Studio North Avalon,12630633,Sandra,,Pittwater,-33.625326,151.3381773,Entire home/apt,290,1,26,2024-08-04,1.51,1,268,21,PID-STRA-17797
848878142481997319,Modern 3BD Townhouse in Marsfield,137278159,Likehome,,Ryde,-33.77834904640005,151.10482449838196,Entire home/apt,200,2,11,2024-08-14,0.64,40,67,7,PID-STRA-49649
848959060313823227,Vista at Pacific Panorama,167072223,First Hand,,Sutherland Shire,-34.078208489683604,151.1326787156742,Entire home/apt,1049,4,3,2024-02-11,0.18,15,0,2,PID-STRA-46724
849037978466266442,3 Bedrooms penthouse - Opera house and Bridge view,326403594,Claire,,North Sydney,-33.84768397375388,151.2140167668464,Entire home/apt,420,3,35,2024-06-02,2.01,37,199,12,Exempt
856073374636934913,Luxury Waterside Sanctuary,18219887,Rebecca,,City Of Kogarah,-33.99147862941621,151.09845234808662,Entire home/apt,1170,2,6,2024-08-05,1.08,2,316,6,PID-STRA-60951
856081469597441806,Spacious room private bathroom superb harbour view,3526500,Maurice,,Waverley,-33.883227275364156,151.2830957963575,Private room,81,2,8,2024-03-30,0.46,10,13,3,PID-STRA-50334
856174515345690458,Apartment in Waterloo,160924169,Luciano,,Sydney,-33.90087399695492,151.20741493590845,Entire home/apt,290,7,1,2023-04-10,0.06,1,11,0,Exempt
856257290378668742,Arcadia  Stunning  Manor | Tennis & Pool & Hottub,507268117,Xian,,Hornsby,-33.625739524780926,151.06835141049706,Entire home/apt,597,2,20,2024-08-24,1.16,3,139,12,PID-STRA-49190
856620371710914830,Ensuite Oasis with Striking Harbour Views,3526500,Maurice,,Waverley,-33.86906826283885,151.28276761973254,Private room,85,2,11,2024-04-05,0.64,10,25,9,PID-STRA-50334
856632897571477016,Cosy Retreat with Amazing Views.,3526500,Maurice,,Waverley,-33.870764462064805,151.2826840268045,Private room,80,2,23,2024-08-19,1.42,10,17,17,PID-STRA-50334
856680731934036279,Spacious 3-Bed Penthouse with Perfect View,185126628,Evan,,Rockdale,-33.96010312295262,151.13842069847996,Entire home/apt,506,3,6,2024-07-13,0.35,42,56,3,PID-STRA-36971
856717386927074889,Cosy Sydney Escape @ Elizabeth Bay,258055539,Alexi Stays,,Sydney,-33.875137,151.226902,Entire home/apt,140,2,28,2024-08-21,1.88,46,60,23,PID-STRA-50337
856743345038869315,Jet Flamingo: The Surf House,10137646,Jet,,Waverley,-33.88852325794747,151.27461479052724,Entire home/apt,1175,1,13,2024-08-22,1.05,4,288,12,Exempt
856760513107138486,Luxico Sutherland (Heated Pool),174307905,Luxico,,Woollahra,-33.86940099874085,151.24126217685097,Entire home/apt,,90,0,,,22,7,0,PID-STRA-20880
856798325202361221,'Porta Rossa' Palm Beach,372140757,Jenny,,Pittwater,-33.5979191,151.3207704,Entire home/apt,,90,0,,,1,83,0,PID-STRA-50366
856803187257103977,North Sydney — 1BR | 600m to station!,407392360,Furnished Properties,,North Sydney,-33.83489548435027,151.2081807432884,Entire home/apt,,90,2,2023-04-30,0.12,59,80,0,PID-STRA-50206
856833885725053538,Elegant Apt - 2BR - A/C - Free Parking - Near Shop,288743418,Ken,,Strathfield,-33.86155124368251,151.08060927180145,Entire home/apt,162,4,18,2024-08-13,1.05,144,322,13,PID-STRA-35560
856833991323661884,Serene Apt - 1 King BR - A/C - Nearby Stations,288743418,Ken,,Strathfield,-33.86239345572188,151.08147081957293,Entire home/apt,213,4,19,2024-07-05,1.17,144,336,12,PID-STRA-24283
856834702218020809,Boutique Private Rm situated in the heart of Burwo,288743418,Ken,,Burwood,-33.87054178180328,151.11138786783016,Private room,182,4,6,2024-03-24,0.46,144,338,5,PID-STRA-26753
856853842107916573,Macquarie Park Large Apartment,507413094,Sofei,,Ryde,-33.780619628641865,151.11582796265049,Entire home/apt,177,3,32,2024-08-19,1.85,6,56,14,PID-STRA-50250
856880465366700121,103 Husband & Wife or couple relaxing,427624676,LeHang,,Fairfield,-33.9053258,150.9078962,Private room,50,1,21,2024-05-09,1.20,33,299,11,Exempt
856881489908529014,King Retreat & Rain Shower,426096179,AngeL,,Manly,-33.79501,151.28582,Private room,164,1,11,2024-08-11,1.34,3,142,11,PID-STRA-56848
856921573700075280,4 bedroom entire house,502233723,Sunny,,Blacktown,-33.71042049205508,150.84113070956028,Entire home/apt,214,2,11,2024-08-11,0.76,1,169,7,Exempt
856972674239882160,"Show home, great outdoor area.",135854458,Brendan,,Camden,-33.99750909999999,150.7934176,Entire home/apt,434,2,25,2024-09-02,1.53,1,314,18,PID-STRA-51297
857021393421584858,Newtowns Hidden Gem!,9951125,Sean,,Sydney,-33.893408176990945,151.1870322306885,Entire home/apt,205,1,83,2024-08-16,4.83,5,342,54,Exempt
857060454424792672,"008 Comfortable space in quiet street, NSW 2166",427624676,LeHang,,Fairfield,-33.8938858,150.9020338,Private room,50,1,39,2024-08-30,2.33,33,365,20,Exempt
857085230554542365,103 Good place to hide away,427624676,LeHang,,Fairfield,-33.9053258,150.9078962,Private room,50,1,26,2023-12-08,1.48,33,361,5,Exempt
